91.9346,35.3199,-725.143
75.4783,31.5637,-615.75
55.3126,9.38694,-481.887
95.0978,31.0732,-423.053
101.313,20.0977,-436.921
74.1907,2.95799,-475.045
72.4968,11.4018,-477.36
136.763,0.826475,-725.272
106.725,22.6163,-617.255
106.479,19.7227,-619.804
133.452,2.32316,-747.035
88.9917,17.3974,-477.091
69.1242,2.3703,-474.895
106.45,24.6452,-439.746
95.132,26.152,-423.443
56.042,7.98499,-481.561
66.1961,11.8589,-633.336
89.6969,32.028,-726.274
91.0226,36.2406,-725.001
107.933,21.5642,-444.398
94.0759,19.3686,-429.24
83.2162,12.9369,-476.098
62.3285,-0.0760404,-474.549
120.453,-8.04547,-711.432
114.073,14.4372,-661.781
130.345,4.48807,-706.276
129.916,3.83377,-686.604
112.002,9.67108,-671.901
127.011,0.466302,-708.646
67.408,0.490089,-474.727
85.4726,17.8838,-476.42
94.1209,20.658,-426.223
105.212,27.185,-442.595
89.1766,40.1012,-724.064
86.4483,39.5936,-726.938
119.771,13.8278,-447.232
94.7333,42.5883,-431.225
72.1523,18.9756,-478.684
52.9787,-1.71135,-478.845
127.536,-0.838681,-710.795
124.299,6.69267,-763.288
121.297,169.761,-670.096
65.0026,-54.5157,-689.987
113.746,8.65942,-771.479
130.377,5.11499,-703.699
53.9539,5.89388,-480.53
70.4618,18.7596,-478.044
94.5277,35.8398,-426.418
119.951,9.1784,-447.753
87.2829,42.2691,-726.896
79.2351,41.6197,-587.908
90.8323,41.0841,-728
91.7771,43.7107,-437.916
123.582,9.40131,-444.477
78.2533,0.472684,-474.568
52.2363,-5.94507,-476.512
76.2846,16.1512,-479.763
42.1665,-12.2797,-773.028
114.328,6.80405,-681.911
128.079,11.9286,-693.649
34.5409,-53.2008,-768.508
76.6514,14.6875,-480.998
55.0962,-4.4058,-474.637
79.4424,2.48702,-475.078
118.055,7.1476,-444.076
86.9668,50.4566,-448
88.1688,41.7226,-727.3
77.8132,41.784,-604.387
66.4692,-19.719,-664.803
36.3279,37.1809,-670.303
66.5747,18.0678,-669.228
65.0518,35.8849,-625.865
63.6115,33.2051,-553.045
13.5897,35.3597,-711.37
67.9964,41.5498,-563.479
74.1702,24.3951,-637.962
67.249,17.1689,-668.005
134.861,77.7503,-670.983
72.593,-37.5529,-661.666
62.8204,21.0422,-671.368
33.9281,21.9309,-667.884
137.439,-49.5097,-701.272
92.4443,28.3482,-729.004
95.5774,43.5998,-704.373
62.7611,33.7013,-591.351
75.7344,21.12,-656.388
74.7333,29.5098,-644.289
69.9588,39.7527,-578.36
86.5791,42.5177,-699.901
92.5916,28.1247,-728.61
138.363,-57.0542,-707.765
39.5769,39.1747,-670.827
60.2247,21.9295,-673.374
47.9618,14.7217,-669.923
58.108,32.4015,-682.042
27.0577,73.3821,-669.722
67.4581,40.1672,-528.033
95.1019,18.3058,-686.411
52.0798,23.6368,-700.467
27.6405,22.2533,-715.521
29.311,13.4279,-738.747
45.9656,26.0432,-700.378
89.859,27.2376,-692.954
62.8403,20.0839,-540.1
30.3122,58.4848,-672.601
56.0282,39.9438,-680.175
42.9536,23.7898,-668.99
76.4482,58.0121,-703.256
45.7738,59.3019,-679.742
56.1489,23.5903,-675.55
91.8704,11.9049,-682.56
75.0986,53.4752,-512.223
45.2639,-5.79401,-757.883
5.50648,27.8102,-740.696
75.601,60.9877,-498.065
82.451,18.6272,-674.186
59.7773,33.5968,-677.814
36.0317,48.5927,-673.989
65.12,64.0199,-702.273
71.0006,-4.70721,-663.486
75.2286,14.1973,-694.643
91.9481,23.5021,-674.554
51.4579,32.2199,-668.421
93.5348,37.2247,-728.621
41.5066,40.362,-705.997
63.7172,26.3211,-702.17
78.285,38.6512,-703.349
37.8374,14.7126,-701.335
47.4002,19.9591,-664.586
92.0847,37.4272,-728.767
83.9361,31.1179,-653.97
80.5645,35.1579,-699.682
68.2118,3.54028,-662.564
79.4788,63.5207,-703.788
68.1964,5.72012,-661.479
94.5864,31.1864,-729.159
64.6553,25.8031,-663.701
77.6471,39.181,-617.691
47.3076,46.6609,-679.85
79.0067,58.2598,-463.72
56.9267,22.211,-701.47
37.9037,57.0918,-706.874
36.6725,80.3768,-705.62
55.5715,26.344,-700.548
73.9807,61.7542,-480.761
51.3922,32.6679,-681.341
82.0438,34.7655,-638.383
49.7963,29.5539,-662.592
70.8187,3.1992,-662.158
78.4755,54.8816,-702.989
75.9019,-53.9536,-677.005
72.4246,-10.2942,-660.884
67.732,12.6067,-664.767
66.8302,43.64,-654.577
90.1307,38.8768,-728.273
96.5781,24.3466,-715.072
81.2323,42.0211,-705.559
60.0535,72.5738,-703.081
63.7786,30.0033,-612.933
64.74,32.0944,-603.699
47.2095,82.6716,-702.095
87.0474,43.4665,-706.885
97.2444,29.2732,-693.554
67.0328,41.3378,-652.948
89.8028,38.0967,-727.999
70.2747,14.6842,-666.588
68.4367,-23.3692,-660.015
79.4158,-45.7133,-682.867
69.7581,-7.51683,-660.533
75.0537,-27.3571,-673.567
117.359,3.53518,-723.352
93.0574,31.1094,-728.313
66.9887,41.9083,-656.9
40.6002,80.4355,-704.101
91.6365,39.7896,-707.535
89.8831,40.564,-707.891
53.0513,74.6207,-704.158
91.4923,39.6907,-728.17
66.0347,36.8307,-661.224
135.515,-33.2154,-718.8
74.3434,-28.5526,-669.269
64.8157,-2.22585,-660.334
79.0294,50.7248,-716.138
80.5708,50.8226,-576.032
125.343,12.3681,-448.629
79.467,4.91433,-473.731
82.4716,7.68486,-477.607
67.7103,-63.8622,-788.831
54.3134,-28.6031,-652.537
97.1077,24.2499,-479.501
66.0417,-61.4834,-769.249
84.7893,0.789133,-474.84
82.8886,10.8531,-464.249
118.935,10.9426,-448.88
80.8591,46.1753,-573.427
74.8721,53.6333,-713.633
76.1906,44.3951,-579.269
72.4817,46.3389,-706.063
82.8073,4.19464,-479.354
75.3915,5.39487,-474.583
78.2827,20.3819,-483.26
36.5412,-21.4375,-766.055
87.1486,30.6309,-480.196
47.5087,-62.0954,-712.666
108.926,-78.8166,-742.347
92.1495,30.0427,-479.307
39.9102,-12.2973,-761.15
79.2959,14.9543,-482.635
82.0378,3.20376,-475.085
74.8823,7.94132,-480.617
69.4625,56.8952,-708.405
78.9374,45.7541,-573.91
81.9997,49.6415,-582.649
60.2847,12.9479,-646.137
60.3193,9.61073,-482.699
84.877,9.85244,-461.446
77.6631,2.66573,-475.208
78.5404,34.9158,-481.819
69.0694,-86.6902,-849.111
127.411,3.2381,-641.409
107.974,14.2348,-624.369
67.775,-68.0083,-820.558
78.8481,31.6031,-482.701
81.9208,7.12357,-475.808
106.116,11.6693,-454.746
62.1175,14.3905,-482.226
63.0095,14.0056,-639.651
82.2628,48.9376,-578.19
83.289,47.5676,-718.631
65.8358,18.3178,-681.287
81.1283,48.0458,-589.678
115.019,0.994924,-450.846
68.2011,9.11022,-481.349
94.3564,16.7975,-430.787
44.8351,-79.292,-893.908
80.3494,35.3461,-481.041
