-0.036965,-0.299353,-0.443012
0.110733,0.0877929,-0.0629758
-0.109893,-0.00778776,-0.0101111
0.162562,-0.100614,0.762595
0.261235,-0.115993,-0.0290201
0.111489,0.0993968,-0.105328
0.0715366,-0.340371,0.0564667
-0.271121,-0.063381,-0.0339861
-0.0144371,-0.0969256,-0.0253653
0.0683587,0.269305,0.0166603
0.0967876,0.0900868,-0.103168
0.326838,-0.112089,0.0497454
0.101395,-0.00446942,0.643878
-0.396746,-0.356494,0.143269
0.165452,-0.354612,0.100762
-0.0557827,0.0485533,-0.0158384
-0.43928,-0.161924,0.0816512
0.0225624,-0.114282,0.0974939
0.22423,-0.748307,0.0950294
-0.398351,-0.141315,0.164467
0.045205,-0.210479,0.0685994
0.179217,-0.120212,0.0629012
0.119522,0.00643474,0.0284137
0.00199909,0.372295,-0.0137262
-0.394272,0.0891031,0.0121249
0.0276193,-0.336703,-0.397207
0.0867289,0.0191635,0.00996264
0.110418,-0.489292,0.169773
-0.144684,0.160157,0.043375
0.114205,-0.173751,0.531999
-0.0219844,0.0993614,0.371976
0.172188,-0.0576029,-0.344776
0.165505,-0.445766,0.0609417
