-224.717,49.8986,-680.673
-222.414,40.8508,-677.143
96.6188,61.1207,-410.871
95.5474,68.9968,-414.151
-229.498,-4.27175,-678.673
122.988,41.5583,-626.408
-252.24,52.7614,-678.672
-286.864,43.7921,-652.274
41.6911,44.2514,-612.834
-118.664,23.7323,-785.185
28.0269,36.9244,-435.405
180.035,-5.40694,-567.849
33.8108,28.276,-433.919
-115.106,26.8688,-786.903
-98.6418,34.4551,-799.149
169.981,3.68883,-594.338
138.719,17.1345,-496.722
-148.602,30.0725,-763.647
-173.188,26.9897,-750.957
110.802,-2.74726,-642.419
187.399,-25.8772,-657.485
200.909,-5.06753,-738.149
207.261,2.25318,-732.155
186.573,-21.7227,-669.17
-164.993,27.2712,-756.482
107.062,-8.92161,-629.208
142.361,23.6626,-495.471
-150.466,27.2429,-761.99
177.241,0.451946,-606.688
-102.518,28.156,-797.254
-119.567,25.4666,-783.933
36.1303,27.1225,-435.052
26.6848,35.7203,-434.489
179.294,-1.0135,-571.396
-115.052,31.7046,-785.759
-282.344,45.4301,-654.529
47.5259,50.0041,-614.26
-244.025,53.23,-685.662
119.213,43.7705,-627.239
95.4802,69.592,-414.702
-226.061,-6.46773,-678.828
-222.231,33.2538,-678.416
96.4383,61.6774,-411.66
-218.695,50.677,-686.936
-220.272,49.235,-701.856
-220.055,-8.44162,-677.261
95.1074,68.6136,-413.777
98.1751,59.7147,-410.427
-226.858,20.9895,-677.077
123.565,43.4772,-626.324
-291.449,44.3862,-649.733
-257.99,49.7184,-674.832
200.612,6.65816,-541.289
38.087,19.5586,-439.575
182.712,-4.15588,-564.257
26.6787,32.1237,-433.134
-106.179,19.8213,-794.567
-119.19,28.6271,-782.291
-208.267,2.84091,-737.494
117.616,3.96537,-598.633
-176.991,23.4842,-748.948
-155.548,22.7772,-761.395
143.031,34.1191,-500.001
200.3,-1.40553,-720.319
198.432,-29.0377,-686.355
195.008,-28.5705,-678.39
208.155,-0.27282,-724.159
-161.087,20.6658,-758.398
145.143,30.7345,-496.281
113.79,4.4534,-612.724
-175.287,21.5986,-751.815
-218.688,3.40548,-732.968
-115.694,31.7564,-785.3
-102.356,22.7819,-797.321
181.503,-0.68741,-563.822
25.6799,34.5915,-433.657
37.4245,23.9332,-437.024
190.591,6.47659,-549.482
-266.873,45.5708,-667.755
-294.36,40.3876,-647.843
124.37,42.6634,-626.146
98.9337,58.5815,-409.983
-222.862,27.9884,-679.703
-222.589,-9.33465,-678.693
94.6485,66.4075,-413.087
-217.098,48.9537,-704.214
95.2912,70.0035,-415.157
-236.401,-11.1346,-678.95
-228.428,10.9305,-677.833
100.079,56.1897,-407.649
-198.851,47.0154,-723.122
-268.596,19.3763,-658.29
-240.244,53.0636,-687.534
116.681,47.18,-627.169
42.4562,2.77321,-445.218
34.8456,40.7941,-437.139
182.669,-3.50483,-558.072
-102.749,57.9267,-796.175
-124.789,30.8257,-778.549
-197.861,4.63288,-742.126
120.109,5.88727,-560.744
136.282,17.8885,-505.407
-145.08,31.1492,-764.912
-177.709,43.941,-754.311
195.954,-13.1799,-739.841
181.249,-21.4192,-718.245
181.231,-31.1452,-722.227
196.466,-10.1287,-740.783
-185.954,44.6152,-749.558
137.989,16.2093,-498.682
-145.527,35.0083,-763.831
-191.311,12.3977,-745.006
122.666,14.0475,-550.34
-122.811,32.5427,-780.598
-93.4395,41.9715,-801.355
182.452,-1.1857,-561.274
31.4056,38.9192,-436.507
44.2481,-3.16842,-447.367
113.48,43.0136,-626.585
-232.696,52.999,-693.027
-276.919,18.35,-654.478
-199.001,45.1303,-722.022
-228.906,9.6149,-677.795
100.452,56.9566,-408.558
90.7109,53.0464,-413.204
-232.277,-10.5845,-680.871
98.971,59.8423,-409.134
-225.768,14.2891,-679.026
-239.342,-2.24279,-676.044
91.5995,53.593,-413.265
-217.782,43.0138,-681.103
-223.349,48.1503,-699.586
1.49342,-11.9063,-600.75
-292.527,29.8938,-646.645
108.31,46.7513,-626.158
39.3799,38.9011,-437.645
41.115,6.74983,-443.797
56.5291,12.0341,-443.69
-126.575,24.839,-777.375
-113.96,71.3807,-789.754
-146.233,42.0593,-764.217
131.042,19.1906,-515.207
122.589,8.02811,-571.842
-181.799,22.7445,-748.21
199.287,-3.30888,-714.144
187.903,-19.6439,-709.209
199.139,-13.1552,-735.604
201.014,-18.4233,-731.546
194.714,-27.0523,-699.457
194.264,2.89338,-705.006
121.128,9.21759,-585.089
-186.873,14.6858,-745.907
-143.099,42.8832,-766.648
129.139,17.7911,-523.98
-125.683,72.8018,-783.756
-119.356,21.4269,-781.6
57.2524,6.64162,-444.282
39.3712,13.3025,-441.369
42.6226,38.5706,-437.977
109.413,42.6399,-626.493
-287.354,25.1055,-647.571
-228.636,51.264,-696.633
-2.61398,-0.629084,-597.984
-216.77,45.8835,-682.87
-238.229,5.57572,-674.792
91.3244,52.4357,-413.57
100.047,58.8754,-408.913
-226.365,18.8742,-677.584
102.208,20.4665,-399.326
91.02,19.7469,-401.248
-217.25,9.09015,-643.791
46.5168,22.714,-599.975
-170.884,35.5531,-574.735
97.3303,36.236,-406.42
46.8493,-2.46852,-588.899
44.6705,-16.8792,-606.017
-258.737,-10.1077,-731.305
-275.029,-17.4391,-840.328
117.564,24.1429,-448.12
83.5159,29.5213,-443.576
-152.429,8.53579,-792.449
-153.513,3.76459,-756.539
130.187,-12.2773,-676.813
288.325,-0.139624,-682.36
-149.4,19.4954,-762.254
-165.721,42.5135,-775.758
-156.638,55.3778,-784.462
-153.288,57.0551,-785.383
-163.441,43.2791,-776.221
300.552,4.46952,-675.03
-152.644,24.7044,-759.759
-151.225,7.83909,-758.879
137.512,-19.6406,-684.296
-154.335,7.8649,-790.183
88.0178,28.2121,-444.45
122.605,24.0229,-448.558
-266.563,-25.1776,-846.295
-261.994,-15.9335,-741.6
47.6473,-22.9328,-604.733
48.3981,-2.07654,-588.95
-168.803,32.4641,-581.269
42.7323,25.5282,-599.85
94.6683,28.956,-405.225
92.5783,19.5485,-400.934
-216.007,4.84272,-650.858
102.178,20.0882,-399.517
-221.439,1.80696,-640.094
96.3248,36.2244,-407.686
-169.569,25.4423,-594.509
-216.727,-1.6541,-663.236
90.3043,21.0505,-401.763
42.4351,-24.6823,-606.205
47.7195,-5.01924,-589.161
-249.238,-25.6635,-852.691
37.7958,-49.338,-606.208
-269.979,-18.1328,-753.775
103.105,44.5737,-624.806
104.684,28.1204,-445.755
