-206.64,-114.174,678.652
-171.151,-106.506,684.853
-160.59,-78.6145,387.19
-177.014,-81.9797,383.87
-141.431,-107.165,694.116
-220.763,-113.682,589.559
-103.964,-67.8407,715.258
-16.1891,-71.1617,710.171
-57.5417,-89.2188,606.623
-162.53,-111.596,769.604
-15.5755,-77.9612,430.588
-22.2133,-80.4308,589.858
-34.4863,-63.5331,430.119
-211.447,-126.981,756.541
-249.051,-135.747,754.389
-158.353,-57.3131,594.798
-81.3791,-133.132,491.856
-178.469,-128.662,746.819
-92.6407,-130.961,754.271
-41.2845,-47.2604,648.882
-114.498,-46.9047,672.878
-150.605,-5.72561,750.026
-152.995,-12.3317,745.288
-113.948,-39.6094,684.482
-108.756,-128.509,756.233
-49.5022,-56.3856,633.889
-86.1414,-137.941,489.765
-188.172,-128.271,743.067
-168.046,-49.1012,607.317
-243.919,-134.44,754.55
-204.551,-128.209,755.789
-36.6008,-57.978,431.984
-15.579,-78.6994,429.34
-15.2083,-78.1968,593.544
-165.001,-122.513,767.74
-31.3694,-70.6323,710.082
-73.5169,-90.9301,606.961
-124.189,-66.9585,715.967
-218.347,-111.944,591.058
-180.381,-82.4777,382.881
-142.811,-113.237,691.907
-162.068,-100.432,688.759
-162.522,-79.7113,387.041
-215.849,-113.052,680.372
-190.533,-66.6099,709.088
-138.025,-132.374,686.006
-174.262,-81.6385,384.62
-159.368,-78.527,387.415
-145.539,-91.3206,693.41
-221.421,-113.998,589.421
-6.53483,-71.9346,709.823
-85.9431,-67.929,715.841
-133.404,-175.873,533.437
-39.5297,-34.7978,438.504
-29.9379,-84.0324,586.37
-20.3932,-77.5506,427.69
-230.25,-130.378,756.961
-195.515,-131.012,756.052
24.9155,-114.65,757.308
-69.9822,-81.0788,600.616
-84.3801,-132.017,753.825
-162.453,-126.118,749.76
-103.878,-150.085,488.167
-170.839,-30.4874,727.231
-121.284,-31.4764,703.989
-116.198,-32.9583,696.038
-163.147,-24.7738,735.19
-143.203,-128.358,751.372
-92.1777,-141.343,489.726
-62.5088,-71.145,615.979
-72.2409,-135.878,756.793
50.378,-108.844,755.442
-201.409,-130.183,757.348
-239.436,-133.401,756.036
-33.6591,-86.7342,584.964
-16.9694,-78.8644,428.26
-38.556,-48.0488,434.935
-138.785,-177.446,536.236
-69.7854,-67.8857,713.944
0.412529,-71.0473,709.177
-222.639,-115.528,588.585
-158.436,-78.4998,387.352
-153.243,-96.0136,692.636
-141.697,-121.717,689.467
-169.654,-80.7775,385.618
-200.529,-66.1519,707.713
-182.993,-83.2743,381.989
-127.216,-79.5274,703.188
-132.915,-85.1081,697.744
-144.594,-88.2565,388.142
-258.76,-63.3909,702.625
-59.9873,-86.1066,703.457
-137.04,-66.2003,714.195
-212.252,-106.897,593.888
-45.8439,-11.7287,444.736
-24.259,-74.9793,433.311
-43.0286,-92.3273,578.315
-244.012,-137.054,754.641
-171.198,-130.075,759.232
-2.5473,-122.685,758.198
-74.8493,-104.17,558.964
-83.0708,-130.267,500.459
-202.563,-129.781,741.103
-36.5697,-115.576,766.682
-146.932,-7.36428,751.194
-119.49,-19.5585,731.113
-119.512,-11.4316,735.535
-147.873,-5.4788,752.041
-19.0633,-116.072,764.572
-80.7401,-131.345,494.183
-214.151,-129.158,737.088
-24.4644,-130.436,757.743
-75.076,-112.579,547.548
-167.72,-127.958,762.215
-249.653,-137.986,755.841
-37.9906,-89.4927,582.122
-19.449,-76.1874,432.269
-49.4128,-3.77257,446.821
-206.764,-103.302,594.907
-154.982,-65.9896,713.35
-34.9724,-77.2654,705.811
-258.081,-64.2828,701.581
-129.505,-83.5209,698.677
-149.835,-83.9398,388.276
-126.42,-78.6506,399.515
-134.89,-90.5953,700.891
-156.75,-80.3393,386.965
-137.464,-85.8075,697.132
-120.049,-72.7624,703.292
-125.904,-78.5265,400.04
-183.136,-113.04,683.274
-182.794,-66.4855,709.781
-29.1541,-89.3894,593.468
-0.654141,-72.1166,706.693
-192.585,-96.6806,599.629
-31.4071,-73.7978,433.779
-43.5516,-17.4712,443.272
-62.7922,-74.3426,436.728
-178.668,-129.295,756.512
-226.364,-133.186,756.846
-222.94,-128.154,735.564
-83.4205,-127.012,509.791
-74.3098,-96.718,572.031
-57.425,-136.054,756.028
-177.544,-28.8485,719.287
-126.109,-25.0164,722.593
-144.611,-8.83368,748.299
-141.418,-7.03533,745.558
-127.783,-29.5838,714.62
-182.545,-30.0439,707.499
-73.195,-89.2569,586.312
-42.1705,-133.989,756.163
-221.23,-129.111,737.87
-80.9767,-121.49,519.837
-209.876,-128.104,758.23
-186.039,-130.004,757.688
-61.8628,-61.9135,439.372
-40.6627,-26.9262,440.631
-35.9465,-73.2342,434.134
-199.967,-99.4572,596.997
-14.4214,-72.4278,705.051
-170.635,-65.6683,711.878
-49.3034,-89.3139,589.224
-189.854,-114.905,682.757
-117.164,-73.5328,702.136
-126.166,-78.6099,400.04
-152.32,-83.0086,388.064
-141.134,-87.2636,695.114
-86.4108,-86.9135,394.089
-75.0877,-80.4448,396.945
-137.341,-160.114,645.947
-172.548,-87.9389,570.214
-112.608,-145.486,571.786
-115.103,-84.9947,394.323
-117.721,-151.514,558.738
-144.235,-107.946,580.587
-166.3,-50.4173,756.08
-137.831,-2.25767,873.552
-145.272,-74.5275,434.232
-97.7503,-72.1456,435.713
-296.041,-133.372,738.819
-131.975,-131.363,749.171
-28.6879,-30.5481,688.054
-41.337,33.582,738.857
-157.099,-111.19,752.787
-55.9278,-74.4538,788.924
-184.782,-85.0503,775.632
-161.263,-75.4647,782.226
-37.2833,-76.2104,789.878
-40.7826,32.5461,737.085
-162.01,-111.913,749.916
-139.666,-128.395,750.223
-33.1713,-27.4996,696.921
-284.145,-126.694,742.617
-103.762,-71.5032,436.119
-151.618,-76.1227,433.625
-137.069,3.81048,876.985
-160.211,-39.9041,769.159
-145.899,-106.784,579.49
-119.534,-156.814,557.073
-116.972,-147.475,576.186
-170.947,-90.952,569.914
-106,-82.0444,395.02
-75.2108,-81.4739,396.744
-132.73,-164.596,652.372
-90.2534,-88.0524,393.14
-139.412,-94.2166,656.084
-121.018,-87.5711,393.045
-130.94,-142.264,587.756
-128.605,-167.705,664.975
-76.8406,-80.3685,397.049
-141.782,-108.257,581.441
-114.971,-144.168,561.614
-151.454,0.547054,875.741
-91.6156,21.696,602.068
-158.598,-32.1061,784.353
-174.697,-90.2818,603.598
-130.288,-68.0177,434.563
-121.094,-71.6783,435.978
-158.395,-78.8504,431.862
-87.1051,-34.2368,831.151
-151.59,-113.366,750.872
-34.844,32.7345,737.446
-43.5128,-10.1369,714.611
-121.534,-129.517,750.722
-229.815,-103.504,765.535
-75.8935,-72.4774,790.808
-97.2213,-70.2023,790.536
-274.875,-124.061,749.688
-40.4949,-18.749,708.148
-108.111,-121.781,753.16
-149.706,-114.061,751.406
-38.1049,30.5981,736.93
-69.6843,-28.842,823.125
-155.78,-77.8101,432.436
-112.704,-70.9825,436.298
-135.65,-69.3224,434.612
-159.019,-35.9528,775.898
-182.067,-92.4811,602.372
-90.6593,10.8767,601.313
-143.382,5.04101,876.185
-113.076,-135.163,564.455
-134.954,-106.784,583.574
-128.987,-167.523,658.13
-81.4929,-77.8862,397.643
-125.486,-91.4497,391.662
-122.825,-145.905,581.441
-144.387,-92.0058,665.969
-147.295,-130.354,605.023
-135.761,-97.5291,387.818
-77.6921,-82.0249,395.819
-153.69,-147.263,636.311
-169.891,-56.047,750.823
-139.853,-8.25635,870.156
-108.718,-109.805,571.563
-155.055,-23.9505,819.93
-124.446,-99.2235,587.091
-122.763,-163.76,554.4
-77.3103,-72.6423,436.001
-144.849,-73.0631,434.009
-96.4872,-60.2055,435.434
-45.0179,26.7317,740.99
-172.069,-114.757,747.487
-69.3169,-79.4308,757.609
-55.0513,5.19152,730.154
-27.7042,37.8456,737.457
-303.761,-136.394,736.762
-18.6871,-80.8159,790.98
1.25692,-86.2639,790.422
-307.586,-139.482,735.847
-21.4136,37.5538,735.879
-77.1227,-90.3676,756.826
-52.5435,7.40007,733.64
-44.1079,29.6302,740.581
-182.936,-117.543,743.888
-94.9373,-61.6746,435.711
-139.645,-70.1557,434.414
-88.0206,-72.9398,435.744
-124.882,-167.438,552.512
-125.939,-102.023,586.469
-151.071,-25.273,828.749
-110.535,-124.132,567.9
-141.818,-8.26628,871.026
-173.076,-62.8976,741.894
-79.9881,-83.5106,395.046
-148.003,-153.3,639.55
-151.907,-127.111,609.44
-132.804,-96.562,389.019
-160.199,-134.451,632.978
-170.699,-80.0719,570.528
-84.1714,-85.2564,394.53
-127.625,-93.5123,390.57
-141.706,-133.517,597.681
-114.62,-84.165,390.43
-157.837,-23.0927,808.262
-137.814,-11.9817,863.664
-124.493,-152.121,557.167
-131.898,-103.405,585.359
-150.437,-75.0937,433.822
-69.1903,-72.3785,435.771
-52.7791,0.529054,725.262
-97.019,-114.347,753.163
-200.782,-125.728,742.016
-53.088,30.4331,742.001
-156.315,-101.171,760.625
32.9912,-87.0085,779.052
-297.555,-136.317,738.395
-304.473,-139.139,736.347
21.6278,-89.6124,781.407
-165.497,-107.169,764.653
-193.756,-123.746,741.651
-51.912,29.5922,741.886
-48.5386,-4.01533,718.834
-84.7354,-100.501,756.07
-57.5087,-72.2679,435.293
-154.679,-76.4481,433.125
-129.409,-103.437,585.925
-125.807,-162.244,553.348
-144.333,-16.8585,858.433
-157.497,-24.6976,795.08
-112.62,-85.6184,390.196
-129.748,-94.4739,389.998
-136.009,-137.857,593.334
-165.244,-75.945,576.723
-163.343,-129.215,630.536
-81.6602,-83.7041,395.039
-138.511,-95.2799,387.638
-156.774,-110.263,574.229
-188.879,-92.1842,566.649
57.199,-77.5541,775.274
-114.368,-144.167,581.151
-170.625,-68.789,725.594
-110.941,-86.3012,389.676
-89.7245,-51.732,593.366
-151.853,-24.2773,846.939
-107.123,-96.8726,575.66
-154.389,-80.3603,612.029
-136.12,-69.3611,584.018
-97.2342,-58.2992,435.697
-66.9586,-71.1416,757.917
-178.965,-118.142,758.356
-6.79166,45.0595,739.291
-146.61,-22.1102,864.056
-98.0452,-76.6842,760.421
-138.759,-24.2587,860.49
-113.004,-85.0796,758.756
-190.089,-121.536,755.698
-15.6485,35.7593,738.276
-65.333,-65.2081,758.692
-102.491,-58.0413,435.078
