-7.82196,97.9169,-579.659
-79.1278,98.0723,-876.655
-3.90074,-34.2855,-804.792
53.3882,38.6464,-519.972
12.9407,-22.0616,-583.115
36.6877,23.8369,-588.297
75.4139,31.2239,-483.215
72.9885,32.683,-513.203
-405.619,11.0693,-781.79
-21.1483,108.603,-791.17
56.2234,52.8922,-463.535
-383.093,-29.5866,-832.971
101.847,6.3504,-640.036
9.68053,12.5806,-645.761
-44.2626,-24.7543,-630.397
68.0933,-1.03021,-625.431
-69.5803,33.2461,-808.976
-15.7113,219.94,-605.936
-62.0233,2.75728,-818.155
36.0866,64.3805,-634.968
-29.8305,23.171,-815.319
-31.6035,51.9799,-647.701
-49.0803,239.018,-507.164
-5.06269,36.1492,-632.632
-139.556,164.685,-1107.34
-318.528,23.3064,-838.064
-63.0949,265.031,-622.651
-71.9153,34.328,-812.339
97.4934,-18.3337,-666.064
-39.524,41.9321,-630.133
184.64,74.1833,-590.992
173.893,99.8215,-560.128
156.06,221.928,-573.634
-41.742,74.6574,-679.772
116.045,-17.4721,-623.171
-28.235,5.99507,-680.763
146.094,109.377,-321.685
-38.4103,9.84238,-634.004
142.746,62.6894,-380.647
97.1081,22.5976,-645.767
-79.7019,72.3726,-930.176
-94.7321,82.1969,-908.938
-82.0132,88.7599,-970.285
-99.4854,69.2726,-907.864
-357.943,25.3826,-878.34
-21.6112,62.2934,-953.477
-109.818,43.0598,-926.266
-109.437,6.73005,-963.502
-119.408,67.6943,-910.599
29.0371,25.2413,-887.135
-72.2169,-8.43757,-825.795
-143.608,0.192645,-865.64
-48.2478,47.5529,-966.077
-89.5962,185.92,-973.914
-22.0886,21.2538,-934.996
-79.4511,16.1663,-962.947
-101.683,7.3278,-968.699
-76.6043,34.8464,-925.185
